"";"Cermine";"";"";"Grobid";"";"";"ParsCit";"";"";"PDFX";"";""
"Id";"Precision";"Recall";"F1";"Precision";"Recall";"F1";"Precision";"Recall";"F1";"Precision";"Recall";"F1"
"TUW-200950-ref12";"66,67";"40,00";"40,00";"50,00";"40,00";"33,33";"100,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-200950-ref13";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref14";"100,00";"20,00";"20,00";"100,00";"80,00";"80,00";"66,67";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200950-ref15";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref16";"53,57";"36,36";"32,14";"87,50";"63,64";"63,64";"71,43";"45,45";"41,67";"NAN";"0,00";"0,00"
"TUW-200950-ref17";"100,00";"50,00";"50,00";"50,00";"33,33";"28,57";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref18";"100,00";"50,00";"50,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref19";"50,00";"20,00";"16,67";"100,00";"80,00";"80,00";"50,00";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200950-ref20";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref21";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref22";"100,00";"66,67";"66,67";"87,50";"77,78";"77,78";"80,00";"44,44";"40,00";"NAN";"0,00";"0,00"
"TUW-200950-ref23";"66,67";"36,36";"36,36";"75,00";"54,55";"54,55";"50,00";"27,27";"27,27";"NAN";"0,00";"0,00"
"TUW-200959-ref1";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-200959-ref2";"66,67";"33,33";"33,33";"100,00";"66,67";"66,67";"75,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200959-ref3";"50,00";"10,00";"10,00";"100,00";"80,00";"80,00";"50,00";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref4";"83,33";"55,56";"55,56";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-200959-ref5";"80,00";"44,44";"44,44";"87,50";"77,78";"70,00";"42,86";"33,33";"30,00";"NAN";"0,00";"0,00"
"TUW-200959-ref6";"70,00";"50,00";"50,00";"100,00";"85,71";"85,71";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-200959-ref7";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"75,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-200959-ref8";"66,67";"50,00";"50,00";"100,00";"87,50";"87,50";"80,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-200959-ref9";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200959-ref10";"85,71";"66,67";"66,67";"87,50";"77,78";"77,78";"100,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref11";"notMatched";"notMatched";"notMatched";"85,71";"66,67";"66,67";"20,00";"11,11";"11,11";"NAN";"0,00";"0,00"
"TUW-200959-ref12";"94,44";"75,00";"72,50";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200959-ref13";"100,00";"50,00";"50,00";"50,00";"33,33";"28,57";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200959-ref14";"80,00";"57,14";"57,14";"100,00";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-200959-ref15";"66,67";"20,00";"16,00";"75,00";"60,00";"50,00";"50,00";"20,00";"20,00";"NAN";"0,00";"0,00"
"TUW-200959-ref16";"80,00";"57,14";"57,14";"100,00";"85,71";"85,71";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-200959-ref17";"100,00";"75,00";"76,19";"100,00";"88,89";"88,89";"100,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-200959-ref18";"96,43";"75,00";"75,00";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-200959-ref19";"notMatched";"notMatched";"notMatched";"80,00";"66,67";"66,67";"75,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200959-ref20";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"75,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-200959-ref21";"66,67";"33,33";"33,33";"100,00";"83,33";"83,33";"60,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200959-ref22";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-200959-ref23";"60,00";"42,86";"42,86";"83,33";"71,43";"71,43";"50,00";"28,57";"28,57";"NAN";"0,00";"0,00"
"TUW-200959-ref24";"notMatched";"notMatched";"notMatched";"71,43";"62,50";"50,00";"42,86";"37,50";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref25";"83,33";"55,56";"50,00";"87,50";"77,78";"70,00";"42,86";"33,33";"30,00";"NAN";"0,00";"0,00"
"TUW-200959-ref26";"66,67";"33,33";"33,33";"50,00";"33,33";"28,57";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200959-ref27";"notMatched";"notMatched";"notMatched";"100,00";"85,71";"85,71";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201066-ref1";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201066-ref2";"notMatched";"notMatched";"notMatched";"87,50";"70,00";"63,64";"35,71";"25,00";"22,73";"NAN";"0,00";"0,00"
"TUW-201066-ref3";"92,00";"62,50";"59,38";"100,00";"75,00";"75,00";"75,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-201066-ref4";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201160-ref1";"notMatched";"notMatched";"notMatched";"80,00";"80,00";"66,67";"80,00";"80,00";"80,00";"NAN";"0,00";"0,00"
"TUW-201160-ref2";"100,00";"42,86";"42,86";"60,00";"42,86";"37,50";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-201160-ref3";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201160-ref4";"100,00";"72,22";"74,07";"93,75";"83,33";"83,33";"90,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-201160-ref5";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-201160-ref6";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201160-ref7";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201167-ref1";"66,67";"44,44";"44,44";"83,33";"55,56";"55,56";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201167-ref2";"50,00";"33,33";"33,33";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201167-ref3";"notMatched";"notMatched";"notMatched";"87,50";"77,78";"70,00";"71,43";"55,56";"50,00";"NAN";"0,00";"0,00"
"TUW-201167-ref4";"notMatched";"notMatched";"notMatched";"87,50";"77,78";"70,00";"50,00";"38,89";"35,00";"NAN";"0,00";"0,00"
"TUW-201167-ref5";"35,00";"22,22";"15,71";"87,50";"77,78";"70,00";"58,33";"38,89";"35,00";"NAN";"0,00";"0,00"
"TUW-201167-ref6";"52,00";"37,50";"27,50";"100,00";"75,00";"75,00";"75,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-201821-ref1";"100,00";"71,43";"71,43";"100,00";"85,71";"85,71";"73,33";"52,38";"52,38";"NAN";"0,00";"0,00"
"TUW-201821-ref2";"80,00";"57,14";"57,14";"100,00";"85,71";"85,71";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref3";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-201821-ref4";"70,00";"50,00";"50,00";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-201821-ref5";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref6";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201821-ref7";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"50,00";"21,43";"21,43";"NAN";"0,00";"0,00"
"TUW-201821-ref8";"66,67";"33,33";"33,33";"80,00";"66,67";"66,67";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-201821-ref9";"80,00";"57,14";"57,14";"80,00";"57,14";"57,14";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref10";"97,14";"75,56";"75,56";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-201821-ref11";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-201821-ref12";"16,67";"10,00";"8,33";"100,00";"80,00";"80,00";"43,75";"35,00";"25,00";"NAN";"0,00";"0,00"
"TUW-201821-ref13";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref14";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"55,56";"23,81";"23,81";"NAN";"0,00";"0,00"
"TUW-201821-ref15";"71,43";"55,56";"55,56";"100,00";"77,78";"77,78";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-201821-ref16";"100,00";"50,00";"50,00";"66,67";"50,00";"40,00";"100,00";"75,00";"75,00";"NAN";"0,00";"0,00"
"TUW-201821-ref17";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201821-ref18";"60,00";"42,86";"42,86";"83,33";"71,43";"71,43";"100,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref19";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref20";"85,71";"66,67";"66,67";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-201821-ref21";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-201821-ref22";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref23";"33,33";"16,67";"16,67";"100,00";"83,33";"83,33";"62,50";"41,67";"41,67";"NAN";"0,00";"0,00"
"TUW-201821-ref24";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-202034-ref1";"notMatched";"notMatched";"notMatched";"50,00";"33,33";"33,33";"66,67";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-202034-ref2";"notMatched";"notMatched";"notMatched";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref3";"notMatched";"notMatched";"notMatched";"75,00";"50,00";"50,00";"66,67";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-202034-ref4";"notMatched";"notMatched";"notMatched";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref5";"notMatched";"notMatched";"notMatched";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-202034-ref6";"notMatched";"notMatched";"notMatched";"75,00";"60,00";"50,00";"75,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-202034-ref7";"notMatched";"notMatched";"notMatched";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref8";"notMatched";"notMatched";"notMatched";"50,00";"33,33";"28,57";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref9";"notMatched";"notMatched";"notMatched";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref10";"notMatched";"notMatched";"notMatched";"100,00";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-202034-ref11";"notMatched";"notMatched";"notMatched";"83,33";"55,56";"55,56";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-202034-ref12";"notMatched";"notMatched";"notMatched";"100,00";"88,89";"88,89";"75,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-202034-ref13";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref14";"100,00";"33,33";"33,33";"80,00";"66,67";"57,14";"60,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref15";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-202034-ref16";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref17";"100,00";"60,00";"60,00";"50,00";"40,00";"33,33";"75,00";"60,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref18";"notMatched";"notMatched";"notMatched";"50,00";"33,33";"28,57";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref19";"83,33";"50,00";"50,00";"100,00";"80,00";"80,00";"66,67";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-202034-ref20";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-202034-ref21";"notMatched";"notMatched";"notMatched";"50,00";"40,00";"33,33";"75,00";"60,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref1";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-203924-ref2";"92,59";"69,44";"69,44";"100,00";"87,50";"87,50";"97,22";"48,61";"48,61";"NAN";"0,00";"0,00"
"TUW-203924-ref3";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"33,33";"33,33";"25,00";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref4";"notMatched";"notMatched";"notMatched";"0,00";"0,00";"0,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref5";"notMatched";"notMatched";"notMatched";"100,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref6";"71,43";"35,71";"35,71";"50,00";"37,50";"37,50";"98,21";"49,11";"49,11";"NAN";"0,00";"0,00"
"TUW-203924-ref7";"91,67";"75,00";"70,83";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-203924-ref8";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref9";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref10";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref11";"93,33";"70,00";"70,00";"85,71";"75,00";"75,00";"95,00";"47,50";"47,50";"NAN";"0,00";"0,00"
"TUW-203924-ref12";"42,86";"15,00";"16,00";"100,00";"80,00";"80,00";"95,83";"57,50";"57,50";"NAN";"0,00";"0,00"
"TUW-203924-ref13";"98,00";"71,43";"70,68";"83,33";"71,43";"62,50";"72,22";"41,27";"36,11";"NAN";"0,00";"0,00"
"TUW-203924-ref14";"98,41";"57,39";"58,18";"100,00";"19,13";"19,56";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-203924-ref15";"25,00";"12,50";"12,50";"66,67";"50,00";"40,00";"91,67";"68,75";"68,75";"NAN";"0,00";"0,00"
"TUW-203924-ref16";"70,83";"38,78";"39,56";"97,14";"69,39";"69,39";"96,43";"55,10";"55,10";"NAN";"0,00";"0,00"
"TUW-203924-ref17";"notMatched";"notMatched";"notMatched";"50,00";"33,33";"25,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref18";"notMatched";"notMatched";"notMatched";"40,00";"33,33";"28,57";"95,00";"63,33";"63,33";"NAN";"0,00";"0,00"
"TUW-203924-ref19";"notMatched";"notMatched";"notMatched";"33,33";"33,33";"25,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref20";"88,89";"66,67";"66,67";"100,00";"87,50";"87,50";"91,67";"45,83";"45,83";"NAN";"0,00";"0,00"
"TUW-203924-ref21";"100,00";"33,33";"33,33";"0,00";"0,00";"0,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref22";"100,00";"75,00";"75,00";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-204724-ref1";"25,00";"8,33";"8,33";"notMatched";"notMatched";"notMatched";"60,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-204724-ref2";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"100,00";"75,00";"75,00";"NAN";"0,00";"0,00"
"TUW-204724-ref3";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"100,00";"75,00";"75,00";"NAN";"0,00";"0,00"
"TUW-204724-ref4";"75,00";"55,56";"51,85";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-204724-ref5";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-204724-ref6";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"66,67";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-204724-ref7";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"75,00";"75,00";"75,00";"NAN";"0,00";"0,00"
"TUW-204724-ref8";"100,00";"87,50";"87,50";"notMatched";"notMatched";"notMatched";"66,67";"25,00";"25,00";"NAN";"0,00";"0,00"
"TUW-204724-ref9";"75,00";"30,00";"30,00";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-204724-ref10";"66,67";"43,75";"45,83";"notMatched";"notMatched";"notMatched";"80,00";"43,75";"40,74";"NAN";"0,00";"0,00"
"TUW-204724-ref11";"100,00";"87,50";"87,50";"notMatched";"notMatched";"notMatched";"100,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-204724-ref12";"75,00";"40,00";"33,33";"notMatched";"notMatched";"notMatched";"75,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-205557-ref1";"66,67";"33,33";"33,33";"100,00";"66,67";"66,67";"60,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-205557-ref2";"66,67";"28,57";"28,57";"60,00";"42,86";"42,86";"50,00";"42,86";"42,86";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref1";"66,67";"33,33";"28,57";"25,00";"33,33";"20,00";"75,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-205933-ref2";"83,33";"71,43";"71,43";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-205933-ref3";"53,33";"33,33";"31,11";"83,33";"55,56";"50,00";"40,00";"22,22";"22,22";"NAN";"0,00";"0,00"
"TUW-205933-ref4";"50,00";"20,00";"16,67";"notMatched";"notMatched";"notMatched";"60,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-205933-ref5";"85,71";"75,00";"75,00";"60,00";"75,00";"54,55";"83,33";"62,50";"62,50";"NAN";"0,00";"0,00"
"TUW-205933-ref6";"80,00";"57,14";"57,14";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-205933-ref7";"50,00";"25,00";"25,00";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"40,00";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref8";"80,00";"57,14";"57,14";"25,00";"28,57";"22,22";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-205933-ref9";"33,33";"25,00";"20,00";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref10";"66,67";"50,00";"40,00";"notMatched";"notMatched";"notMatched";"75,00";"75,00";"75,00";"NAN";"0,00";"0,00"
"TUW-205933-ref11";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"60,00";"60,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref12";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"33,33";"50,00";"33,33";"NAN";"0,00";"0,00"
"TUW-213513-ref1";"100,00";"50,00";"50,00";"50,00";"33,33";"28,57";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-213513-ref2";"80,00";"48,44";"49,17";"100,00";"87,50";"87,50";"60,00";"37,50";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-216744-ref1";"88,89";"68,75";"67,50";"71,43";"62,50";"62,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref2";"86,67";"65,63";"65,28";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref3";"100,00";"75,00";"75,00";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref4";"70,00";"50,00";"45,83";"71,43";"62,50";"62,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref5";"94,44";"75,00";"72,50";"71,43";"62,50";"62,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref6";"100,00";"80,00";"80,00";"75,00";"60,00";"60,00";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-216744-ref7";"100,00";"75,00";"75,00";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref8";"95,00";"57,14";"55,56";"83,33";"71,43";"71,43";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-216744-ref9";"80,00";"50,00";"50,00";"85,71";"75,00";"75,00";"75,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref10";"86,67";"66,67";"65,63";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref11";"65,00";"41,07";"40,83";"87,50";"76,79";"76,67";"75,00";"37,50";"33,33";"NAN";"0,00";"0,00"
"TUW-216744-ref12";"94,44";"75,00";"72,50";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref13";"0,00";"0,00";"0,00";"33,33";"25,00";"16,67";"66,67";"50,00";"40,00";"NAN";"0,00";"0,00"
"TUW-216744-ref14";"100,00";"64,29";"66,67";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-216744-ref15";"87,50";"68,75";"66,67";"71,43";"62,50";"62,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref16";"93,75";"62,50";"62,50";"50,00";"50,00";"42,86";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-216744-ref17";"95,00";"62,50";"60,71";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-216744-ref18";"50,00";"25,00";"20,00";"66,67";"50,00";"50,00";"66,67";"50,00";"40,00";"NAN";"0,00";"0,00"
"TUW-217690-ref1";"16,67";"10,00";"10,00";"100,00";"80,00";"80,00";"60,00";"60,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-217690-ref2";"73,33";"45,83";"45,83";"100,00";"75,00";"75,00";"60,00";"37,50";"37,50";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref1";"100,00";"33,33";"33,33";"66,67";"33,33";"33,33";"100,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref2";"50,00";"16,67";"14,29";"40,00";"33,33";"28,57";"60,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref3";"100,00";"33,33";"33,33";"80,00";"66,67";"57,14";"60,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref4";"0,00";"0,00";"0,00";"80,00";"66,67";"57,14";"60,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref5";"100,00";"52,38";"54,29";"83,33";"71,43";"62,50";"66,67";"38,10";"38,10";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref6";"66,67";"27,78";"30,00";"100,00";"83,33";"83,33";"75,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref7";"100,00";"71,88";"73,21";"100,00";"75,00";"75,00";"100,00";"62,50";"62,50";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref8";"80,00";"43,75";"45,83";"100,00";"87,50";"87,50";"60,00";"37,50";"37,50";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref9";"50,00";"16,67";"16,67";"40,00";"33,33";"28,57";"50,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref10";"50,00";"42,86";"37,50";"100,00";"85,71";"85,71";"75,00";"42,86";"42,86";"notMatched";"notMatched";"notMatched"
