"File";"Precision";"Recall";"F1"
"TUW-180162-ref20";"0,00";"0,00";"0,00"
"TUW-180162-ref21";"0,00";"0,00";"0,00"
"TUW-180162-ref22";"0,00";"0,00";"0,00"
"TUW-181199-ref1";"0,00";"0,00";"0,00"
"TUW-181199-ref2";"0,00";"0,00";"0,00"
"TUW-181199-ref3";"0,00";"0,00";"0,00"
"TUW-181199-ref4";"0,00";"0,00";"0,00"
"TUW-181199-ref5";"0,00";"0,00";"0,00"
"TUW-181199-ref6";"0,00";"0,00";"0,00"
"TUW-181199-ref7";"0,00";"0,00";"0,00"
"TUW-181199-ref8";"0,00";"0,00";"0,00"
"TUW-181199-ref9";"0,00";"0,00";"0,00"
"TUW-181199-ref11";"0,00";"0,00";"0,00"
"TUW-181199-ref12";"0,00";"0,00";"0,00"
"TUW-181199-ref13";"0,00";"0,00";"0,00"
"TUW-181199-ref14";"0,00";"0,00";"0,00"
"TUW-181199-ref15";"0,00";"0,00";"0,00"
"TUW-181199-ref16";"0,00";"0,00";"0,00"
"TUW-182899-ref1";"0,00";"0,00";"0,00"
"TUW-182899-ref2";"0,00";"0,00";"0,00"
"TUW-182899-ref4";"0,00";"0,00";"0,00"
"TUW-182899-ref5";"0,00";"0,00";"0,00"
"TUW-182899-ref6";"0,00";"0,00";"0,00"
"TUW-182899-ref7";"0,00";"0,00";"0,00"
"TUW-182899-ref8";"0,00";"0,00";"0,00"
"TUW-182899-ref9";"0,00";"0,00";"0,00"
"TUW-182899-ref10";"0,00";"0,00";"0,00"
"TUW-182899-ref11";"0,00";"0,00";"0,00"
"TUW-182899-ref12";"0,00";"0,00";"0,00"
"TUW-182899-ref13";"0,00";"0,00";"0,00"
"TUW-182899-ref14";"0,00";"0,00";"0,00"
"TUW-182899-ref15";"0,00";"0,00";"0,00"
"TUW-182899-ref16";"0,00";"0,00";"0,00"
"TUW-182899-ref17";"0,00";"0,00";"0,00"
"TUW-182899-ref18";"0,00";"0,00";"0,00"
"TUW-182899-ref19";"0,00";"0,00";"0,00"
"TUW-182899-ref20";"0,00";"0,00";"0,00"
"TUW-182899-ref21";"0,00";"0,00";"0,00"
"TUW-182899-ref22";"0,00";"0,00";"0,00"
"TUW-182899-ref23";"0,00";"0,00";"0,00"
"TUW-182899-ref24";"0,00";"0,00";"0,00"
"TUW-182899-ref25";"0,00";"0,00";"0,00"
"TUW-182899-ref27";"0,00";"0,00";"0,00"
"TUW-182899-ref28";"0,00";"0,00";"0,00"
"TUW-182899-ref29";"0,00";"0,00";"0,00"
"TUW-182899-ref31";"0,00";"0,00";"0,00"
"TUW-182899-ref32";"0,00";"0,00";"0,00"
"TUW-182899-ref33";"0,00";"0,00";"0,00"
"TUW-182899-ref34";"0,00";"0,00";"0,00"
"TUW-182899-ref35";"0,00";"0,00";"0,00"
"TUW-182899-ref36";"0,00";"0,00";"0,00"
"TUW-182899-ref37";"0,00";"0,00";"0,00"
"TUW-182899-ref38";"0,00";"0,00";"0,00"
"TUW-189842-ref1";"0,00";"0,00";"0,00"
"TUW-189842-ref2";"0,00";"0,00";"0,00"
"TUW-189842-ref3";"0,00";"0,00";"0,00"
"TUW-189842-ref4";"0,00";"0,00";"0,00"
"TUW-191977-ref1";"0,00";"0,00";"0,00"
"TUW-191977-ref2";"0,00";"0,00";"0,00"
"TUW-191977-ref3";"0,00";"0,00";"0,00"
"TUW-191977-ref5";"0,00";"0,00";"0,00"
"TUW-191977-ref6";"0,00";"0,00";"0,00"
"TUW-192724-ref1";"0,00";"0,00";"0,00"
"TUW-192724-ref2";"0,00";"0,00";"0,00"
"TUW-192724-ref3";"0,00";"0,00";"0,00"
"TUW-192724-ref4";"0,00";"0,00";"0,00"
"TUW-192724-ref5";"0,00";"0,00";"0,00"
"TUW-192724-ref6";"0,00";"0,00";"0,00"
"TUW-192724-ref7";"0,00";"0,00";"0,00"
"TUW-192724-ref8";"0,00";"0,00";"0,00"
"TUW-192724-ref9";"0,00";"0,00";"0,00"
"TUW-192724-ref10";"0,00";"0,00";"0,00"
"TUW-192724-ref11";"0,00";"0,00";"0,00"
"TUW-192724-ref12";"0,00";"0,00";"0,00"
"TUW-192724-ref13";"0,00";"0,00";"0,00"
"TUW-192724-ref14";"0,00";"0,00";"0,00"
"TUW-192724-ref15";"0,00";"0,00";"0,00"
"TUW-192724-ref16";"0,00";"0,00";"0,00"
"TUW-194561-ref1";"0,00";"0,00";"0,00"
"TUW-194561-ref2";"0,00";"0,00";"0,00"
"TUW-194561-ref3";"0,00";"0,00";"0,00"
"TUW-194561-ref4";"0,00";"0,00";"0,00"
"TUW-194561-ref5";"0,00";"0,00";"0,00"
"TUW-194561-ref6";"0,00";"0,00";"0,00"
"TUW-194561-ref7";"0,00";"0,00";"0,00"
"TUW-194561-ref8";"0,00";"0,00";"0,00"
"TUW-194561-ref9";"0,00";"0,00";"0,00"
"TUW-194561-ref10";"0,00";"0,00";"0,00"
"TUW-194561-ref11";"0,00";"0,00";"0,00"
"TUW-194561-ref12";"0,00";"0,00";"0,00"
"TUW-194561-ref13";"0,00";"0,00";"0,00"
"TUW-194561-ref14";"0,00";"0,00";"0,00"
"TUW-194561-ref15";"0,00";"0,00";"0,00"
"TUW-194561-ref16";"0,00";"0,00";"0,00"
"TUW-194561-ref17";"0,00";"0,00";"0,00"
"TUW-194561-ref18";"0,00";"0,00";"0,00"
"TUW-194561-ref19";"0,00";"0,00";"0,00"
"TUW-194561-ref20";"0,00";"0,00";"0,00"
